,Prof paparazzi,t_paparazzi
4363,0.0,2183.81
4364,0.0,2184.313
4365,0.0,2184.811
4366,0.0,2185.308
4367,0.0,2185.807
4368,0.0,2186.31
4369,0.0,2186.802
4370,0.0,2187.304
4371,0.0,2187.795
4372,0.0,2188.298
4373,0.0,2188.795
4374,0.0,2189.305
4375,0.0,2189.788
4376,0.0,2190.292
4377,0.0,2190.785
4378,0.0,2191.282
4379,0.0,2191.785
4380,0.0,2192.287
4381,0.0,2192.776
4382,0.0,2193.284
4383,0.0,2193.787
4384,0.0,2194.276
4385,0.0,2194.782
4386,0.0,2195.267
4387,0.0,2195.766
4388,0.0,2196.274
4389,0.0,2196.772
4390,0.0,2197.26
4391,0.0,2197.759
4392,0.0,2198.256
4393,0.0,2198.754
4394,0.0,2199.259
4395,0.0,2199.756
4396,0.0,2200.25
4397,0.0,2200.75
4398,0.0,2201.251
4399,0.0,2201.766
4400,0.0,2202.242
4401,0.0,2202.753
4402,0.0,2203.244
4403,0.0,2203.736
4404,0.0,2204.24
4405,0.0,2204.733
4406,0.0,2205.245
4407,0.0,2205.734
4408,0.0,2206.229
4409,0.0,2206.731
4410,0.0,2207.224
4411,0.0,2207.727
4412,0.0,2208.221
4413,0.0,2208.718
4414,0.0,2209.228
4415,0.0,2209.717
4416,0.0,2210.219
4417,0.0,2210.722
4418,0.0,2211.215
4419,0.0,2211.71
4420,0.0,2212.212
4421,0.0,2212.71
4422,0.0,2213.211
4423,0.0,2213.71
4424,0.0,2214.208
4425,0.0,2214.704
4426,0.0,2215.215
4427,0.0,2215.714
4428,0.0,2216.215
4429,0.0,2216.707
4430,0.0,2217.188
4431,0.0,2217.687
4432,0.0,2218.187
4433,0.0,2218.685
4434,0.0,2219.184
4435,0.0,2219.679
4436,0.0,2220.184
4437,0.0,2220.681
4438,0.0,2221.175
4439,0.0,2221.675
4440,0.0,2222.171
4441,0.0,2222.682
4442,0.0,2223.168
4443,0.0,2223.669
4444,0.0,2224.165
4445,0.0,2224.676
4446,0.0,2225.165
4447,0.0,2225.659
4448,0.0,2226.162
4449,0.0,2226.66
4450,0.0,2227.155
4451,0.0,2227.655
4452,0.0,2228.15
4453,0.0,2228.653
4454,0.0,2229.146
4455,0.0,2229.649
4456,0.0,2230.148
4457,0.0,2230.643
4458,0.0,2231.144
4459,0.0,2231.647
4460,0.0,2232.14
4461,0.0,2232.636
4462,0.0,2233.137
4463,0.0,2233.634
4464,0.0,2234.135
4465,0.0,2234.626
4466,0.0,2235.129
4467,0.0,2235.623
4468,0.0,2236.124
4469,0.0,2236.624
4470,0.0,2237.122
4471,0.0,2237.628
4472,0.0,2238.118
4473,0.0,2238.611
4474,0.0,2239.111
4475,0.0,2239.609
4476,0.0,2240.106
4477,0.0,2240.604
4478,0.0,2241.108
4479,0.0,2241.601
4480,0.0,2242.098
4481,0.0,2242.597
4482,0.0,2243.099
4483,0.0,2243.591
4484,0.0,2244.098
4485,0.0,2244.604
4486,0.0,2245.092
4487,0.0,2245.586
4488,0.0,2246.09
4489,0.0,2246.582
4490,0.0,2247.081
4491,0.0,2247.58
4492,0.0,2248.088
4493,0.0,2248.589
4494,0.0,2249.083
4495,0.0,2249.575
4496,0.0,2250.069
4497,0.0,2250.568
4498,0.0,2251.071
4499,0.0,2251.567
4500,0.0,2252.062
4501,0.0,2252.561
4502,0.0,2253.064
4503,0.0,2253.558
4504,0.0,2254.053
4505,0.0,2254.552
4506,0.0,2255.057
4507,0.0,2255.549
4508,0.0,2256.056
4509,0.0,2256.546
4510,0.0,2257.047
4511,0.0,2257.547
4512,0.0,2258.043
4513,0.0,2258.551
4514,0.0,2259.036
4515,0.0,2259.533
4516,0.0,2260.033
4517,0.0,2260.536
4518,0.0,2261.039
4519,0.0,2261.541
4520,0.0,2262.031
4521,0.0,2262.526
4522,0.0,2263.021
4523,0.0,2263.521
4524,0.0,2264.033
4525,0.0,2264.515
4526,0.0,2265.02
4527,0.0,2265.517
4528,0.0,2266.024
4529,0.0,2266.523
4530,0.0,2267.013
4531,0.0,2267.516
4532,0.0,2268.003
4533,0.0,2268.507
4534,0.0,2269.0
4535,0.0,2269.503
4536,0.0,2269.996
4537,0.0,2270.498
4538,0.0,2270.992
4539,0.0,2271.496
4540,0.0,2271.994
4541,0.0,2272.49
4542,0.0,2272.987
4543,0.0,2273.493
4544,0.0,2273.981
4545,0.0,2274.481
4546,0.0,2274.979
4547,0.0,2275.482
4548,0.0,2275.98
4549,0.0,2276.471
4550,0.0,2276.98
4551,0.0,2277.471
4552,0.0,2277.971
4553,0.0,2278.471
4554,0.0,2278.968
4555,0.0,2279.462
4556,0.0,2279.965
4557,0.0,2280.469
4558,0.0,2280.956
4559,0.0,2281.456
4560,0.0,2281.953
4561,0.0,2282.45
4562,0.0,2282.955
4563,0.0,2283.452
4564,0.0,2283.945
4565,0.0,2284.445
4566,0.0,2284.94
4567,0.0,2285.439
4568,0.0,2285.938
4569,0.0,2286.439
4570,0.0,2286.945
4571,0.0,2287.447
4572,0.0,2287.931
4573,0.0,2288.43
4574,0.0,2288.933
4575,0.0,2289.431
4576,0.0,2289.924
4577,0.0,2290.427
4578,0.0,2290.932
4579,0.0,2291.422
4580,0.0,2291.916
4581,0.0,2292.415
4582,0.0,2292.918
4583,0.0,2293.424
4584,0.0,2293.909
4585,0.0,2294.417
4586,0.0,2294.91
4587,0.0,2295.405
4588,0.0,2295.907
4589,0.0,2296.405
4590,0.0,2296.901
4591,0.0,2297.395
4592,0.0,2297.904
4593,0.0,2298.394
4594,0.0,2298.891
4595,0.0,2299.402
4596,0.0,2299.923
4597,0.0,2300.399
4598,0.0,2300.883
4599,0.0,2301.393
4600,0.0,2301.88
4601,0.0,2302.383
4602,0.0,2302.881
4603,0.0,2303.374
4604,0.0,2303.879
4605,0.0,2304.376
4606,0.0,2304.869
4607,0.0,2305.367
4608,0.0,2305.869
4609,0.0,2306.388
4610,0.0,2306.862
4611,0.0,2307.362
4612,0.0,2307.863
4613,0.0,2308.371
4614,0.0,2308.86
4615,0.0,2309.365
4616,0.0,2309.851
4617,0.0,2310.357
4618,0.0,2310.849
4619,0.0,2311.351
4620,0.0,2311.855
4621,0.0,2312.37
4622,0.0,2312.842
4623,0.0,2313.339
4624,0.0,2313.838
4625,0.0,2314.341
4626,0.0,2314.84
4627,0.0,2315.343
4628,0.0,2315.836
4629,0.0,2316.343
4630,0.0,2316.828
4631,0.0,2317.33
4632,0.0,2317.829
4633,0.0,2318.322
4634,0.0,2318.834
4635,0.0,2319.318
4636,0.0,2319.821
4637,0.0,2320.319
4638,0.0,2320.818
4639,0.0,2321.319
4640,0.0,2321.815
4641,0.0,2322.309
4642,0.0,2322.835
4643,0.0,2323.304
4644,0.0,2323.801
4645,0.0,2324.3
4646,0.0,2324.803
4647,0.0,2325.302
4648,0.0,2325.806
4649,0.0,2326.292
4650,0.0,2326.79
4651,0.0,2327.304
4652,0.0,2327.786
4653,0.0,2328.289
4654,0.0,2328.784
4655,0.0,2329.295
4656,0.0,2329.781
4657,0.0,2330.277
4658,0.0,2330.784
4659,0.0,2331.28
4660,0.0,2331.772
4661,0.0,2332.271
4662,0.0,2332.77
4663,0.0,2333.268
4664,0.0,2333.765
4665,0.0,2334.264
4666,0.0,2334.767
4667,0.0,2335.262
4668,0.0,2335.76
4669,0.0,2336.262
4670,0.0,2336.76
4671,0.0,2337.254
4672,0.0,2337.756
4673,0.0,2338.254
4674,0.0,2338.748
4675,0.0,2339.246
4676,0.0,2339.753
4677,0.0,2340.243
4678,0.0,2340.743
4679,0.0,2341.243
4680,0.0,2341.742
4681,0.0,2342.248
4682,0.0,2342.732
4683,0.0,2343.232
4684,0.0,2343.73
4685,0.0,2344.241
4686,0.0,2344.73
4687,0.0,2345.235
4688,0.0,2345.727
4689,0.0,2346.226
4690,0.0,2346.721
4691,0.0,2347.218
4692,0.0,2347.721
4693,0.0,2348.212
4694,0.0,2348.717
4695,0.0,2349.211
4696,0.0,2349.712
4697,0.0,2350.205
4698,0.0,2350.704
4699,0.0,2351.214
4700,0.0,2351.709
4701,0.0,2352.203
4702,0.0,2352.695
4703,0.0,2353.197
4704,0.0,2353.693
4705,0.0,2354.195
4706,0.0,2354.689
4707,0.0,2355.216
4708,0.0,2355.689
4709,0.0,2356.186
4710,0.0,2356.687
4711,0.0,2357.19
4712,0.0,2357.683
4713,0.0,2358.183
4714,0.0,2358.678
4715,0.0,2359.179
4716,0.0,2359.683
4717,0.0,2360.169
4718,0.0,2360.68
4719,0.0,2361.17
4720,0.0,2361.667
4721,0.0,2362.166
4722,0.0,2362.664
4723,0.0,2363.166
4724,0.0,2363.661
4725,0.0,2364.169
4726,0.0,2364.663
4727,0.0,2365.149
4728,0.0,2365.653
4729,0.0,2366.157
4730,0.0,2366.65
4731,0.0,2367.148
4732,0.0,2367.641
4733,0.0,2368.141
4734,0.0,2368.637
4735,0.0,2369.135
4736,0.0,2369.64
4737,0.0,2370.134
4738,0.0,2370.636
4739,0.0,2371.139
4740,0.0,2371.631
4741,0.0,2372.125
4742,0.0,2372.628
4743,0.0,2373.124
4744,0.0,2373.619
4745,0.0,2374.123
4746,0.0,2374.616
4747,0.0,2375.119
4748,0.0,2375.612
4749,0.0,2376.11
4750,0.0,2376.613
4751,0.0,2377.11
4752,0.0,2377.604
4753,0.0,2378.113
4754,0.0,2378.607
4755,0.0,2379.099
4756,0.0,2379.597
4757,0.0,2380.101
4758,0.0,2380.598
4759,0.0,2381.092
4760,0.0,2381.6
4761,0.0,2382.091
4762,0.0,2382.591
4763,0.0,2383.089
4764,0.0,2383.588
4765,0.0,2384.086
4766,0.0,2384.584
4767,0.0,2385.077
4768,0.0,2385.577
4769,0.0,2386.076
4770,0.0,2386.572
4771,0.0,2387.07
4772,0.0,2387.574
4773,0.0,2388.066
4774,0.0,2388.565
4775,0.0,2389.065
4776,0.0,2389.562
4777,0.0,2390.059
4778,0.0,2390.558
4779,0.0,2391.062
4780,0.0,2391.555
4781,0.0,2392.063
4782,0.0,2392.556
4783,0.0,2393.049
4784,0.0,2393.546
4785,0.0,2394.05
4786,0.0,2394.547
4787,0.0,2395.047
4788,0.0,2395.539
4789,0.0,2396.04
4790,0.0,2396.545
4791,0.0,2397.045
4792,0.0,2397.537
4793,0.0,2398.033
4794,0.0,2398.538
4795,0.0,2399.036
4796,0.0,2399.531
4797,0.0,2400.026
4798,0.0,2400.527
4799,0.0,2401.026
4800,0.0,2401.523
4801,0.0,2402.015
4802,0.0,2402.519
4803,0.0,2403.02
4804,0.0,2403.54
4805,0.0,2404.015
4806,0.0,2404.513
4807,0.0,2405.007
4808,0.0,2405.506
4809,0.0,2406.004
4810,0.0,2406.502
4811,0.0,2406.998
4812,0.0,2407.506
4813,0.0,2408.009
4814,0.0,2408.497
4815,0.0,2409.007
4816,0.0,2409.499
4817,0.0,2409.998
4818,0.0,2410.516
4819,0.0,2410.984
4820,0.0,2411.488
4821,0.0,2411.984
4822,0.0,2412.505
4823,0.0,2412.977
4824,0.0,2413.482
4825,0.0,2413.975
4826,0.0,2414.477
4827,0.0,2414.976
4828,0.0,2415.468
4829,0.0,2415.972
4830,0.0,2416.476
4831,0.0,2416.967
4832,0.0,2417.462
4833,0.0,2417.96
4834,0.0,2418.458
4835,0.0,2418.959
4836,0.0,2419.46
4837,0.0,2419.962
4838,0.0,2420.456
4839,0.0,2420.949
4840,0.0,2421.46
4841,0.0,2421.948
4842,0.0,2422.448
4843,0.0,2422.952
4844,0.0,2423.448
4845,0.0,2423.948
4846,0.0,2424.439
4847,0.0,2424.938
4848,0.0,2425.438
4849,0.0,2425.939
4850,0.0,2426.434
4851,0.0,2426.938
4852,0.0,2427.426
4853,0.0,2427.924
4854,0.0,2428.422
4855,0.0,2428.92
4856,0.0,2429.417
4857,0.0,2429.921
4858,0.0,2430.414
4859,0.0,2430.922
4860,0.0,2431.416
4861,0.0,2431.908
4862,0.0,2432.407
4863,0.0,2432.911
4864,0.0,2433.404
4865,0.0,2433.902
4866,0.0,2434.405
4867,0.0,2434.909
4868,0.0,2435.436
4869,0.0,2435.904
4870,0.0,2436.392
4871,0.0,2436.896
4872,0.0,2437.389
4873,0.0,2437.893
4874,0.0,2438.385
4875,0.0,2438.889
4876,0.0,2439.382
4877,0.0,2439.882
4878,0.0,2440.384
4879,0.0,2440.88
4880,0.0,2441.38
4881,0.0,2441.873
4882,0.0,2442.376
4883,0.0,2442.874
4884,0.0,2443.372
4885,0.0,2443.878
4886,0.0,2444.372
4887,0.0,2444.867
4888,0.0,2445.364
4889,0.0,2445.872
4890,0.0,2446.363
4891,0.0,2446.868
4892,0.0,2447.351
4893,0.0,2447.85
4894,0.0,2448.348
4895,0.0,2448.86
4896,0.0,2449.36
4897,0.0,2449.842
4898,0.0,2450.347
4899,0.0,2450.845
4900,0.0,2451.337
4901,0.0,2451.85
4902,0.0,2452.345
4903,0.0,2452.836
4904,0.0,2453.335
4905,0.0,2453.833
4906,0.0,2454.328
4907,0.0,2454.839
4908,0.0,2455.356
4909,0.0,2455.821
4910,0.0,2456.326
4911,0.0,2456.822
4912,0.0,2457.315
4913,0.0,2457.819
