Individuo | Variable | Mascara | Original | Mutado | Noise | Lower | Upper
89        | 22       | 0       | -480.9863 | -480.9863 | -1.9801  | -600.0000 | 600.0000
89        | 23       | 0       | -159.1034 | -159.1034 | -0.0574  | -400.0000 | 200.0000
89        | 24       | 1       | -2.1689  | -7.7345  | -5.5656  | -20.0000 | 0.0000  
89        | 25       | 1       | 76.0900  | 71.2706  | -4.8194  | -600.0000 | 600.0000
89        | 26       | 1       | 82.2829  | 85.5662  | 3.2832   | -400.0000 | 200.0000
89        | 27       | 0       | -17.2570 | -17.2570 | 1.2696   | -20.0000 | 0.0000  
89        | 28       | 0       | 0.0000   | 0.0000   | 0.5553   | -600.0000 | 600.0000
89        | 29       | 0       | 0.0000   | 0.0000   | 2.8900   | -400.0000 | 200.0000
89        | 30       | 0       | 0.0000   | 0.0000   | 5.0976   | -20.0000 | 0.0000  

90        | 1        | 0       | 0.0000   | 0.0000   | -2.7438  | -600.0000 | 600.0000
90        | 2        | 0       | 0.0000   | 0.0000   | -1.9917  | -400.0000 | 200.0000
90        | 3        | 0       | 0.0000   | 0.0000   | -1.1368  | -20.0000 | 0.0000  
90        | 4        | 0       | 320.6259 | 320.6259 | -4.7549  | -600.0000 | 600.0000
90        | 5        | 1       | -158.8415 | -156.9181 | 1.9233   | -400.0000 | 200.0000
90        | 6        | 1       | -10.4025 | -10.8068 | -0.4043  | -20.0000 | 0.0000  
90        | 7        | 1       | -381.6862 | -381.9517 | -0.2655  | -600.0000 | 600.0000
90        | 8        | 1       | 117.0714 | 119.3134 | 2.2420   | -400.0000 | 200.0000
90        | 9        | 0       | -1.0777  | -1.0777  | -3.0651  | -20.0000 | 0.0000  
90        | 10       | 0       | 252.2914 | 252.2914 | 0.0546   | -600.0000 | 600.0000
90        | 11       | 1       | -211.3899 | -213.6434 | -2.2534  | -400.0000 | 200.0000
90        | 12       | 1       | -10.5766 | -9.5435  | 1.0332   | -20.0000 | 0.0000  
90        | 13       | 0       | 385.9643 | 385.9643 | -2.0768  | -600.0000 | 600.0000
90        | 14       | 0       | -124.4409 | -124.4409 | -0.5175  | -400.0000 | 200.0000
90        | 15       | 0       | -12.8440 | -12.8440 | -2.2968  | -20.0000 | 0.0000  
90        | 16       | 0       | 285.0015 | 285.0015 | 1.4395   | -600.0000 | 600.0000
90        | 17       | 0       | -128.6692 | -128.6692 | -1.8310  | -400.0000 | 200.0000
90        | 18       | 1       | -15.5079 | -15.4820 | 0.0259   | -20.0000 | 0.0000  
90        | 19       | 1       | -57.0726 | -57.6732 | -0.6006  | -600.0000 | 600.0000
90        | 20       | 0       | -315.4858 | -315.4858 | 2.2526   | -400.0000 | 200.0000
90        | 21       | 0       | -16.4723 | -16.4723 | -2.1745  | -20.0000 | 0.0000  
90        | 22       | 1       | -479.2350 | -475.9616 | 3.2735   | -600.0000 | 600.0000
90        | 23       | 0       | -256.0755 | -256.0755 | 0.8374   | -400.0000 | 200.0000
90        | 24       | 0       | -17.1606 | -17.1606 | -2.6245  | -20.0000 | 0.0000  
90        | 25       | 0       | -42.9138 | -42.9138 | -0.9747  | -600.0000 | 600.0000
90        | 26       | 1       | 36.5068  | 37.5600  | 1.0532   | -400.0000 | 200.0000
90        | 27       | 1       | -6.8654  | -9.1050  | -2.2396  | -20.0000 | 0.0000  
90        | 28       | 0       | 0.0000   | 0.0000   | 2.5648   | -600.0000 | 600.0000
90        | 29       | 0       | 0.0000   | 0.0000   | 0.8203   | -400.0000 | 200.0000
90        | 30       | 0       | 0.0000   | 0.0000   | 2.2218   | -20.0000 | 0.0000  

91        | 1        | 0       | 0.0000   | 0.0000   | 0.0659   | -600.0000 | 600.0000
91        | 2        | 0       | 0.0000   | 0.0000   | -0.1785  | -400.0000 | 200.0000
91        | 3        | 0       | 0.0000   | 0.0000   | 1.7311   | -20.0000 | 0.0000  
91        | 4        | 0       | -152.7738 | -152.7738 | -0.8759  | -600.0000 | 600.0000
91        | 5        | 0       | -244.1477 | -244.1477 | 0.5253   | -400.0000 | 200.0000
91        | 6        | 1       | -5.5316  | -2.4558  | 3.0758   | -20.0000 | 0.0000  
91        | 7        | 0       | -4.9491  | -4.9491  | 3.3586   | -600.0000 | 600.0000
91        | 8        | 1       | -351.3723 | -351.1658 | 0.2065   | -400.0000 | 200.0000
91        | 9        | 1       | -15.5963 | -12.1947 | 3.4016   | -20.0000 | 0.0000  
91        | 10       | 0       | 219.9105 | 219.9105 | -1.0915  | -600.0000 | 600.0000
91        | 11       | 0       | -354.3215 | -354.3215 | 1.7256   | -400.0000 | 200.0000
91        | 12       | 0       | -2.9759  | -2.9759  | 2.4804   | -20.0000 | 0.0000  
91        | 13       | 0       | -5.8242  | -5.8242  | -0.0872  | -600.0000 | 600.0000
91        | 14       | 0       | -111.6481 | -111.6481 | -3.1698  | -400.0000 | 200.0000
91        | 15       | 0       | -8.1518  | -8.1518  | -1.2480  | -20.0000 | 0.0000  
91        | 16       | 1       | 389.6172 | 384.9658 | -4.6513  | -600.0000 | 600.0000
91        | 17       | 1       | -191.3145 | -188.9636 | 2.3509   | -400.0000 | 200.0000
91        | 18       | 1       | -6.4397  | -5.0561  | 1.3835   | -20.0000 | 0.0000  
91        | 19       | 0       | 78.8784  | 78.8784  | 0.3742   | -600.0000 | 600.0000
91        | 20       | 0       | -239.7830 | -239.7830 | 3.2420   | -400.0000 | 200.0000
91        | 21       | 0       | -2.4274  | -2.4274  | -2.5658  | -20.0000 | 0.0000  
91        | 22       | 0       | 356.9112 | 356.9112 | -1.3199  | -600.0000 | 600.0000
91        | 23       | 0       | -4.9289  | -4.9289  | -2.2872  | -400.0000 | 200.0000
91        | 24       | 0       | -2.9884  | -2.9884  | -0.8486  | -20.0000 | 0.0000  
91        | 25       | 0       | -80.6797 | -80.6797 | 0.2920   | -600.0000 | 600.0000
91        | 26       | 0       | 13.9884  | 13.9884  | -1.1656  | -400.0000 | 200.0000
91        | 27       | 0       | -13.2731 | -13.2731 | 0.4187   | -20.0000 | 0.0000  
91        | 28       | 0       | 0.0000   | 0.0000   | 2.5528   | -600.0000 | 600.0000
91        | 29       | 0       | 0.0000   | 0.0000   | -0.8538  | -400.0000 | 200.0000
91        | 30       | 0       | 0.0000   | 0.0000   | 0.2700   | -20.0000 | 0.0000  

92        | 1        | 0       | 0.0000   | 0.0000   | 3.5218   | -600.0000 | 600.0000
92        | 2        | 0       | 0.0000   | 0.0000   | -2.6238  | -400.0000 | 200.0000
92        | 3        | 0       | 0.0000   | 0.0000   | 2.3681   | -20.0000 | 0.0000  
92        | 4        | 1       | 62.2882  | 59.4725  | -2.8157  | -600.0000 | 600.0000
92        | 5        | 0       | -63.4372 | -63.4372 | -2.5015  | -400.0000 | 200.0000
92        | 6        | 1       | -5.3198  | 0.0000   | 5.4015   | -20.0000 | 0.0000  
92        | 7        | 1       | 72.8140  | 73.1819  | 0.3679   | -600.0000 | 600.0000
92        | 8        | 1       | -22.9441 | -20.4625 | 2.4816   | -400.0000 | 200.0000
92        | 9        | 0       | -6.2274  | -6.2274  | 3.1873   | -20.0000 | 0.0000  
92        | 10       | 0       | -525.8298 | -525.8298 | 0.7581   | -600.0000 | 600.0000
92        | 11       | 1       | -342.7792 | -344.9671 | -2.1879  | -400.0000 | 200.0000
92        | 12       | 1       | -15.7229 | -13.3343 | 2.3886   | -20.0000 | 0.0000  
92        | 13       | 0       | -344.4430 | -344.4430 | 1.1127   | -600.0000 | 600.0000
92        | 14       | 1       | -318.1771 | -319.0620 | -0.8849  | -400.0000 | 200.0000
92        | 15       | 1       | -19.7091 | -20.0000 | -2.3352  | -20.0000 | 0.0000  
92        | 16       | 0       | -179.2949 | -179.2949 | -0.0037  | -600.0000 | 600.0000
92        | 17       | 0       | -46.0494 | -46.0494 | -0.6563  | -400.0000 | 200.0000
92        | 18       | 1       | -15.5278 | -15.6418 | -0.1140  | -20.0000 | 0.0000  
92        | 19       | 1       | -75.0301 | -72.3762 | 2.6539   | -600.0000 | 600.0000
92        | 20       | 1       | 142.4952 | 143.7520 | 1.2568   | -400.0000 | 200.0000
92        | 21       | 0       | -13.0349 | -13.0349 | -3.3875  | -20.0000 | 0.0000  
92        | 22       | 0       | 17.3898  | 17.3898  | 0.0564   | -600.0000 | 600.0000
92        | 23       | 0       | 70.1918  | 70.1918  | 3.5051   | -400.0000 | 200.0000
92        | 24       | 0       | -14.0872 | -14.0872 | -1.7115  | -20.0000 | 0.0000  
92        | 25       | 0       | -42.9138 | -42.9138 | -2.0750  | -600.0000 | 600.0000
92        | 26       | 1       | 36.5068  | 40.4648  | 3.9580   | -400.0000 | 200.0000
92        | 27       | 0       | -6.8654  | -6.8654  | -2.2529  | -20.0000 | 0.0000  
92        | 28       | 0       | 0.0000   | 0.0000   | 0.3333   | -600.0000 | 600.0000
92        | 29       | 0       | 0.0000   | 0.0000   | -2.0738  | -400.0000 | 200.0000
92        | 30       | 0       | 0.0000   | 0.0000   | -0.8432  | -20.0000 | 0.0000  

93        | 1        | 0       | 0.0000   | 0.0000   | -4.6625  | -600.0000 | 600.0000
93        | 2        | 0       | 0.0000   | 0.0000   | -2.1495  | -400.0000 | 200.0000
93        | 3        | 0       | 0.0000   | 0.0000   | -5.5500  | -20.0000 | 0.0000  
93        | 4        | 0       | 141.8617 | 141.8617 | 3.3362   | -600.0000 | 600.0000
93        | 5        | 0       | -339.3264 | -339.3264 | -0.7971  | -400.0000 | 200.0000
93        | 6        | 1       | -18.3179 | -19.3645 | -1.0466  | -20.0000 | 0.0000  
93        | 7        | 0       | 241.1630 | 241.1630 | -3.4475  | -600.0000 | 600.0000
93        | 8        | 0       | -356.3422 | -356.3422 | -4.0372  | -400.0000 | 200.0000
93        | 9        | 0       | -3.5628  | -3.5628  | 1.6131   | -20.0000 | 0.0000  
93        | 10       | 0       | 247.4907 | 247.4907 | -1.4007  | -600.0000 | 600.0000
93        | 11       | 1       | -351.1907 | -350.7741 | 0.4166   | -400.0000 | 200.0000
93        | 12       | 1       | -18.3032 | -17.6683 | 0.6350   | -20.0000 | 0.0000  
93        | 13       | 0       | 583.9675 | 583.9675 | -2.9985  | -600.0000 | 600.0000
93        | 14       | 0       | -175.4375 | -175.4375 | 3.3042   | -400.0000 | 200.0000
93        | 15       | 1       | -12.5872 | -12.1632 | 0.4239   | -20.0000 | 0.0000  
93        | 16       | 0       | 409.1641 | 409.1641 | -1.0458  | -600.0000 | 600.0000
93        | 17       | 1       | -298.1629 | -298.9950 | -0.8320  | -400.0000 | 200.0000
93        | 18       | 1       | -19.6171 | -20.0000 | -0.5600  | -20.0000 | 0.0000  
93        | 19       | 0       | 334.9231 | 334.9231 | -2.4962  | -600.0000 | 600.0000
93        | 20       | 1       | -34.1815 | -36.0773 | -1.8958  | -400.0000 | 200.0000
93        | 21       | 0       | -6.0072  | -6.0072  | -2.2039  | -20.0000 | 0.0000  
93        | 22       | 0       | 332.5763 | 332.5763 | 0.7355   | -600.0000 | 600.0000
93        | 23       | 1       | -64.9575 | -66.8351 | -1.8777  | -400.0000 | 200.0000
93        | 24       | 1       | -11.5156 | -10.3251 | 1.1904   | -20.0000 | 0.0000  
93        | 25       | 1       | -42.9138 | -43.4965 | -0.5827  | -600.0000 | 600.0000
93        | 26       | 1       | 36.5068  | 35.1750  | -1.3318  | -400.0000 | 200.0000
93        | 27       | 0       | -9.1307  | -9.1307  | -0.6953  | -20.0000 | 0.0000  
93        | 28       | 0       | 0.0000   | 0.0000   | 1.3268   | -600.0000 | 600.0000
93        | 29       | 0       | 0.0000   | 0.0000   | 2.0072   | -400.0000 | 200.0000
93        | 30       | 0       | 0.0000   | 0.0000   | 1.8037   | -20.0000 | 0.0000  

94        | 1        | 0       | 0.0000   | 0.0000   | 0.4297   | -600.0000 | 600.0000
94        | 2        | 0       | 0.0000   | 0.0000   | -0.8292  | -400.0000 | 200.0000
94        | 3        | 0       | 0.0000   | 0.0000   | 0.4033   | -20.0000 | 0.0000  
94        | 4        | 1       | 141.8617 | 140.1064 | -1.7553  | -600.0000 | 600.0000
94        | 5        | 0       | -341.0476 | -341.0476 | 1.9863   | -400.0000 | 200.0000
94        | 6        | 1       | -18.3179 | -20.0000 | -2.2841  | -20.0000 | 0.0000  
94        | 7        | 0       | 241.1630 | 241.1630 | 0.9801   | -600.0000 | 600.0000
94        | 8        | 0       | -356.3422 | -356.3422 | -1.6727  | -400.0000 | 200.0000
94        | 9        | 1       | -3.5628  | -3.6007  | -0.0379  | -20.0000 | 0.0000  
94        | 10       | 1       | 245.9765 | 246.7841 | 0.8076   | -600.0000 | 600.0000
94        | 11       | 1       | -351.3416 | -351.2189 | 0.1227   | -400.0000 | 200.0000
94        | 12       | 0       | -18.3032 | -18.3032 | 3.2363   | -20.0000 | 0.0000  
94        | 13       | 0       | 583.9675 | 583.9675 | 1.4405   | -600.0000 | 600.0000
94        | 14       | 1       | -175.4375 | -178.8946 | -3.4571  | -400.0000 | 200.0000
94        | 15       | 0       | -12.5872 | -12.5872 | -0.5636  | -20.0000 | 0.0000  
94        | 16       | 0       | 92.6399  | 92.6399  | 0.2778   | -600.0000 | 600.0000
94        | 17       | 0       | -373.7566 | -373.7566 | -2.2118  | -400.0000 | 200.0000
94        | 18       | 1       | -17.7126 | -17.2040 | 0.5087   | -20.0000 | 0.0000  
94        | 19       | 0       | 70.3709  | 70.3709  | -1.0990  | -600.0000 | 600.0000
94        | 20       | 0       | -194.0996 | -194.0996 | 2.1833   | -400.0000 | 200.0000
94        | 21       | 1       | -5.9422  | -3.5536  | 2.3886   | -20.0000 | 0.0000  
94        | 22       | 1       | 182.7500 | 179.2926 | -3.4574  | -600.0000 | 600.0000
94        | 23       | 0       | 107.3626 | 107.3626 | -1.0411  | -400.0000 | 200.0000
94        | 24       | 0       | -6.1501  | -6.1501  | -1.2231  | -20.0000 | 0.0000  
94        | 25       | 0       | -84.0827 | -84.0827 | -0.9183  | -600.0000 | 600.0000
94        | 26       | 0       | 3.0946   | 3.0946   | -2.2126  | -400.0000 | 200.0000
94        | 27       | 1       | -17.1215 | -16.7276 | 0.3938   | -20.0000 | 0.0000  
94        | 28       | 0       | 0.0000   | 0.0000   | -1.4859  | -600.0000 | 600.0000
94        | 29       | 0       | 0.0000   | 0.0000   | -3.8673  | -400.0000 | 200.0000
94        | 30       | 0       | 0.0000   | 0.0000   | -2.4923  | -20.0000 | 0.0000  

95        | 1        | 0       | 0.0000   | 0.0000   | -5.4349  | -600.0000 | 600.0000
95        | 2        | 0       | 0.0000   | 0.0000   | -1.3640  | -400.0000 | 200.0000
95        | 3        | 0       | 0.0000   | 0.0000   | -3.7589  | -20.0000 | 0.0000  
95        | 4        | 1       | 0.4313   | -2.2616  | -2.6929  | -600.0000 | 600.0000
95        | 5        | 1       | 14.5304  | 11.4328  | -3.0976  | -400.0000 | 200.0000
95        | 6        | 1       | -7.5164  | -12.3271 | -4.8107  | -20.0000 | 0.0000  
95        | 7        | 0       | 178.3667 | 178.3667 | -1.1419  | -600.0000 | 600.0000
95        | 8        | 0       | -237.6730 | -237.6730 | 1.7270   | -400.0000 | 200.0000
95        | 9        | 0       | -16.8759 | -16.8759 | 0.1931   | -20.0000 | 0.0000  
95        | 10       | 0       | 272.0052 | 272.0052 | -1.7790  | -600.0000 | 600.0000
95        | 11       | 0       | -217.1493 | -217.1493 | -3.7961  | -400.0000 | 200.0000
95        | 12       | 1       | -3.4121  | -3.0604  | 0.3517   | -20.0000 | 0.0000  
95        | 13       | 1       | -262.1746 | -259.5486 | 2.6259   | -600.0000 | 600.0000
95        | 14       | 1       | 125.2339 | 123.1270 | -2.1069  | -400.0000 | 200.0000
95        | 15       | 0       | -17.7484 | -17.7484 | 1.4668   | -20.0000 | 0.0000  
95        | 16       | 0       | -270.3222 | -270.3222 | -0.8777  | -600.0000 | 600.0000
95        | 17       | 0       | -161.8709 | -161.8709 | 1.6830   | -400.0000 | 200.0000
95        | 18       | 1       | -10.5180 | -10.1701 | 0.3479   | -20.0000 | 0.0000  
95        | 19       | 0       | -55.8716 | -55.8716 | 0.4588   | -600.0000 | 600.0000
95        | 20       | 0       | -315.4858 | -315.4858 | -2.1857  | -400.0000 | 200.0000
95        | 21       | 0       | -16.4723 | -16.4723 | 0.8184   | -20.0000 | 0.0000  
95        | 22       | 1       | -5.2281  | -5.2604  | -0.0323  | -600.0000 | 600.0000
95        | 23       | 0       | -149.1736 | -149.1736 | -0.0492  | -400.0000 | 200.0000
95        | 24       | 0       | -1.7031  | -1.7031  | 1.3370   | -20.0000 | 0.0000  
95        | 25       | 0       | -164.2812 | -164.2812 | -1.6643  | -600.0000 | 600.0000
95        | 26       | 0       | -51.6470 | -51.6470 | 1.1315   | -400.0000 | 200.0000
95        | 27       | 0       | -7.3547  | -7.3547  | 1.1749   | -20.0000 | 0.0000  
95        | 28       | 0       | 0.0000   | 0.0000   | -0.4938  | -600.0000 | 600.0000
95        | 29       | 0       | 0.0000   | 0.0000   | -0.5414  | -400.0000 | 200.0000
95        | 30       | 0       | 0.0000   | 0.0000   | -0.3210  | -20.0000 | 0.0000  

96        | 1        | 0       | 0.0000   | 0.0000   | -0.7205  | -600.0000 | 600.0000
96        | 2        | 0       | 0.0000   | 0.0000   | -2.0544  | -400.0000 | 200.0000
96        | 3        | 0       | 0.0000   | 0.0000   | -2.9143  | -20.0000 | 0.0000  
96        | 4        | 0       | 319.2854 | 319.2854 | -2.0866  | -600.0000 | 600.0000
96        | 5        | 0       | -159.9391 | -159.9391 | 3.4567   | -400.0000 | 200.0000
96        | 6        | 0       | -10.4025 | -10.4025 | -1.0137  | -20.0000 | 0.0000  
96        | 7        | 1       | 153.0066 | -181.5479 | -167.2772 | -600.0000 | 600.0000
96        | 8        | 0       | 123.6300 | 123.6300 | -0.1776  | -400.0000 | 200.0000
96        | 9        | 0       | -0.3183  | -0.3183  | 2.4211   | -20.0000 | 0.0000  
96        | 10       | 0       | 124.1383 | 124.1383 | -1.3580  | -600.0000 | 600.0000
96        | 11       | 0       | 0.9277   | 0.9277   | 0.0779   | -400.0000 | 200.0000
96        | 12       | 1       | -7.6102  | -10.9253 | -3.3151  | -20.0000 | 0.0000  
96        | 13       | 0       | -43.8071 | -43.8071 | -3.2906  | -600.0000 | 600.0000
96        | 14       | 0       | -172.3835 | -172.3835 | -0.8920  | -400.0000 | 200.0000
96        | 15       | 0       | -2.7333  | -2.7333  | -0.5492  | -20.0000 | 0.0000  
96        | 16       | 1       | 24.4375  | 24.3922  | -0.0453  | -600.0000 | 600.0000
96        | 17       | 0       | -109.7500 | -109.7500 | 0.3561   | -400.0000 | 200.0000
96        | 18       | 0       | -19.2833 | -19.2833 | 1.5543   | -20.0000 | 0.0000  
96        | 19       | 0       | -190.5026 | -190.5026 | -1.4802  | -600.0000 | 600.0000
96        | 20       | 1       | -171.8826 | -172.0687 | -0.1860  | -400.0000 | 200.0000
96        | 21       | 0       | -12.0235 | -12.0235 | -1.2003  | -20.0000 | 0.0000  
