X,Y
-8.197292969792401607e+01,-1.250314941564713145e+01
-8.197985240982158928e+01,-1.240357267584399104e+01
-8.198656582981824670e+01,-1.230407472473662800e+01
-8.199306418794085971e+01,-1.220465386492986504e+01
-8.199934174560853251e+01,-1.210530841460037976e+01
-8.200539279580179652e+01,-1.200603670756604480e+01
-8.201121166323044065e+01,-1.190683709335465856e+01
-8.201679270450082981e+01,-1.180770793727215207e+01
-8.202213030828045248e+01,-1.170864762046990926e+01
-8.202721889546263867e+01,-1.160965454001170905e+01
-8.203205291932908949e+01,-1.151072710893986617e+01
-8.203662686571094298e+01,-1.141186375634074679e+01
-8.204093525314962676e+01,-1.131306292740975294e+01
-8.204497263305451327e+01,-1.121432308351543661e+01
-8.204873358986100129e+01,-1.111564270226316786e+01
-8.205221274118643748e+01,-1.101702027755813340e+01
-8.205540473798424728e+01,-1.091845431966747348e+01
-8.205830426469820793e+01,-1.081994335528213824e+01
-8.206090603941342465e+01,-1.072148592757770302e+01
-8.206320481400746303e+01,-1.062308059627478585e+01
-8.206519537429973354e+01,-1.052472593769877740e+01
-8.206687254019861655e+01,-1.042642054483871661e+01
-8.206823116584921252e+01,-1.032816302740586956e+01
-8.206926613977724116e+01,-1.022995201189127812e+01
-8.206997238503376479e+01,-1.013178614162288049e+01
-8.207034485933729684e+01,-1.003366407682195849e+01
-8.207037855521451775e+01,-9.935584494658717958e+00
-8.207006850014101929e+01,-9.837546089307585007e+00
-8.206940975667838245e+01,-9.739547572001418629e+00
-8.206839742261200854e+01,-9.641587671085360967e+00
-8.206702663108663387e+01,-9.543665132069941492e+00
-8.206529255073981233e+01,-9.445778717683364079e+00
-8.206319038583605163e+01,-9.347927207923463655e+00
-8.206071537639701319e+01,-9.250109400108597058e+00
-8.205786279833235142e+01,-9.152324108928167945e+00
-8.205462796356833621e+01,-9.054570166492386107e+00
-8.205100622017471323e+01,-8.956846422381234518e+00
-8.204699295249152158e+01,-8.859151743693036707e+00
-8.204258358125265715e+01,-8.761485015092061346e+00
-8.203777356370974871e+01,-8.663845138855636563e+00
-8.203255839375384539e+01,-8.566231034920596343e+00
-8.202693360203529949e+01,-8.468641640928842307e+00
-8.202089475608354974e+01,-8.371075912272582187e+00
-8.201443746042419036e+01,-8.273532822138561116e+00
-8.200755735669531532e+01,-8.176011361551770662e+00
-8.200025012376265465e+01,-8.078510539418552128e+00
-8.199251147783220972e+01,-7.981029382568762820e+00
-8.198433717256341424e+01,-7.883566935797628794e+00
-8.197572299917881367e+01,-7.786122261906577968e+00
-8.196666478657371613e+01,-7.688694441743583852e+00
-8.195715840142428021e+01,-7.591282574242835146e+00
-8.194719974829310161e+01,-7.493885776463529602e+00
-8.193678476973541080e+01,-7.396503183628314382e+00
-8.192590944640171813e+01,-7.299133949160703239e+00
-8.191456979714054398e+01,-7.201777244722015858e+00
-8.190276187909930172e+01,-7.104432260247642184e+00
-8.189048178782314835e+01,-7.007098203982404350e+00
-8.187772565735382102e+01,-6.909774302515577560e+00
-8.186448966032550345e+01,-6.812459800814888666e+00
-8.185077000806045078e+01,-6.715153962260028031e+00
-8.183656295066278119e+01,-6.617856068675470382e+00
-8.182186477711026384e+01,-6.520565420362431475e+00
-8.180667181534626309e+01,-6.423281336130409969e+00
