X,Y
-5.471564198747275896e+02,-2.270521829447219488e+02
-5.471833428066217948e+02,-2.265773644033477581e+02
-5.471925244953678202e+02,-2.261673802767853658e+02
-5.471843941822120314e+02,-2.258206109143564504e+02
-5.471593733850704666e+02,-2.255353936151591085e+02
-5.471178763261671065e+02,-2.253100264919781637e+02
-5.470603103890058492e+02,-2.251427723175312110e+02
-5.469870766017025971e+02,-2.250318623463574284e+02
-5.468985701439513605e+02,-2.249755001059333210e+02
-5.467951808746740880e+02,-2.249718651507012055e+02
-5.466772938774699924e+02,-2.250191167729009010e+02
-5.465452900210786993e+02,-2.251153976643396391e+02
-5.463995465318532752e+02,-2.252588375233317493e+02
-5.462404375755298815e+02,-2.254475566013674950e+02
-5.460683348453875396e+02,-2.256796691841854567e+02
-5.458836081540088117e+02,-2.259532870021813835e+02
-5.456866260259599812e+02,-2.262665225653357197e+02
-5.454777562885554971e+02,-2.266174924179851189e+02
-5.452573666581721454e+02,-2.270043203090997110e+02
-5.450258253194291456e+02,-2.274251402738755132e+02
-5.447835014946959973e+02,-2.278780996227217486e+02
-5.445307660015274678e+02,-2.283613618339930440e+02
-5.442679917954981192e+02,-2.288731093469733082e+02
-5.439955544962426757e+02,-2.294115462519674793e+02
-5.437138328943800616e+02,-2.299749008745149581e+02
-5.434232094371681114e+02,-2.305614282510176452e+02
-5.431240706909086384e+02,-2.311694124933507055e+02
-5.428168077779989744e+02,-2.317971690401869012e+02
-5.425018167868996670e+02,-2.324430467931145472e+02
-5.421794991531666028e+02,-2.331054301357885095e+02
-5.418502620098905709e+02,-2.337827408346267930e+02
-5.415145185060567883e+02,-2.344734398198404790e+02
-5.411726880912900697e+02,-2.351760288457468278e+02
-5.408251967657222394e+02,-2.358890520296308750e+02
-5.404724772937472608e+02,-2.366110972686091429e+02
-5.401149693805310790e+02,-2.373407975341797282e+02
-5.397531198103711176e+02,-2.380768320444149992e+02
-5.393873825459427280e+02,-2.388179273139036241e+02
-5.390182187877646811e+02,-2.395628580818425348e+02
-5.386460969932298894e+02,-2.403104481188492230e+02
-5.382714928546647570e+02,-2.410595709132793729e+02
-5.378948892361103162e+02,-2.418091502380799795e+02
-5.375167760684578298e+02,-2.425581605993410506e+02
-5.371376502028666664e+02,-2.433056275679736586e+02
-5.367580152224066978e+02,-2.440506279960909808e+02
-5.363783812119803542e+02,-2.447922901198511454e+02
-5.359992644868057141e+02,-2.455297935507460068e+02
