Tiempo_rasp,Tiempo_Relativo_rasp,Profundidad_rasp,Tiempo_sonda,Tiempo_Relativo_sonda,Profundidad_sonda,Tiempo_paparazzi,Tiempo_Relativo_paparazzi,Profundidad_paparazzi,Static_control,Mode
2025-05-09 01:53:54,1182.0,-0.73107,16/07/2025 9:27:24,915,-545,2025-07-16 07:33:56.750000,917.9201571428571,3633.0,0.0,2.0
2025-05-09 01:53:59,1187.0,-0.726115,16/07/2025 9:27:29,920,-546,2025-07-16 07:34:01.750000,922.9361142857142,3633.0,0.0,2.0
2025-05-09 01:54:04,1192.0,-0.728097,16/07/2025 9:27:34,925,-542,2025-07-16 07:34:06.750000,927.9520714285713,3638.0,0.0,2.0
2025-05-09 01:54:09,1197.0,-0.726115,16/07/2025 9:27:39,930,-543,2025-07-16 07:34:12,932.9680285714285,3636.0,0.0,2.0
2025-05-09 01:54:14,1202.0,-0.720169,16/07/2025 9:27:44,935,-541,2025-07-16 07:34:17,937.9839857142856,3636.0,0.0,2.0
2025-05-09 01:54:20,1208.0,-0.720169,16/07/2025 9:27:49,940,-543,2025-07-16 07:34:22,942.9999428571427,3636.0,0.0,2.0
2025-05-09 01:54:25,1213.0,-0.723142,16/07/2025 9:27:54,945,-545,2025-07-16 07:34:27,948.0158999999999,3636.0,0.0,2.0
2025-05-09 01:54:31,1219.0,-0.718187,16/07/2025 9:27:59,950,-542,2025-07-16 07:34:32,953.031857142857,3636.0,0.0,2.0
2025-05-09 01:54:36,1224.0,-0.725124,16/07/2025 9:28:04,955,-538,2025-07-16 07:34:37,958.0478142857141,3636.0,0.0,2.0
2025-05-09 01:54:41,1229.0,-0.728097,16/07/2025 9:28:09,960,-535,2025-07-16 07:34:42,963.0637714285713,1.0,0.0,2.0
2025-05-09 01:54:47,1235.0,-0.730079,16/07/2025 9:28:14,965,-544,2025-07-16 07:34:47.250000,968.0797285714285,0.0,0.0,2.0
2025-05-09 01:54:52,1240.0,-0.73107,16/07/2025 9:28:19,970,-431,2025-07-16 07:34:52.250000,973.0956857142857,0.0,0.0,2.0
2025-05-09 01:54:57,1245.0,-0.722151,16/07/2025 9:28:24,975,-243,2025-07-16 07:34:57.250000,978.1116428571428,0.0,0.0,2.0
2025-05-09 01:55:02,1250.0,-0.730079,16/07/2025 9:28:29,980,48,2025-07-16 07:35:02,983.1275999999999,311.0,0.0,2.0
2025-05-09 01:55:07,1255.0,-0.727106,16/07/2025 9:28:34,985,379,2025-07-16 07:35:07,988.143557142857,750.0,0.0,2.0
2025-05-09 01:55:13,1261.0,-0.732061,16/07/2025 9:28:39,990,705,2025-07-16 07:35:12,993.1595142857142,749.0,0.0,2.0
2025-05-09 01:55:18,1266.0,-0.734042,16/07/2025 9:28:44,995,882,2025-07-16 07:35:17,998.1754714285713,1339.0,0.0,2.0
2025-05-09 01:55:23,1271.0,-0.736024,16/07/2025 9:28:49,1000,1203,2025-07-16 07:35:22,1003.1914285714284,1338.0,0.0,2.0
2025-05-09 01:55:29,1277.0,-0.728097,16/07/2025 9:28:54,1005,1513,2025-07-16 07:35:27.250000,1008.2073857142856,1337.0,0.0,2.0
2025-05-09 01:55:34,1282.0,-0.724133,16/07/2025 9:28:59,1010,1799,2025-07-16 07:35:32.250000,1013.2233428571427,1930.0,0.0,2.0
2025-05-09 01:55:39,1287.0,-0.730079,16/07/2025 9:29:04,1015,1983,2025-07-16 07:35:37.250000,1018.2392999999998,2029.0,0.0,2.0
2025-05-09 01:55:44,1292.0,-0.723142,16/07/2025 9:29:09,1020,2301,2025-07-16 07:35:42.250000,1023.2552571428571,2029.0,0.0,2.0
2025-05-09 01:55:50,1298.0,-0.732061,16/07/2025 9:29:14,1025,2617,2025-07-16 07:35:47.250000,1028.2712142857142,2560.0,0.0,2.0
2025-05-09 01:55:55,1303.0,-0.729088,16/07/2025 9:29:19,1030,2884,2025-07-16 07:35:52.250000,1033.2871714285714,2560.0,0.0,2.0
2025-05-09 01:56:00,1308.0,-0.730079,16/07/2025 9:29:24,1035,3072,2025-07-16 07:35:57.250000,1038.3031285714285,3245.0,0.0,2.0
2025-05-09 01:56:05,1313.0,-0.738997,16/07/2025 9:29:29,1040,3328,2025-07-16 07:36:02.500000,1043.3190857142856,3582.0,0.0,2.0
2025-05-09 01:56:11,1319.0,-0.72116,16/07/2025 9:29:34,1045,3499,2025-07-16 07:36:07.250000,1048.3350428571428,3582.0,0.0,2.0
2025-05-09 01:56:16,1324.0,-0.728097,16/07/2025 9:29:39,1050,3498,2025-07-16 07:36:12.250000,1053.3509999999999,3585.0,0.0,2.0
2025-05-09 01:56:21,1329.0,-0.730079,16/07/2025 9:29:44,1055,3500,2025-07-16 07:36:17.250000,1058.366957142857,3585.0,0.0,2.0
2025-05-09 01:56:26,1334.0,-0.728097,16/07/2025 9:29:49,1060,3501,2025-07-16 07:36:22.250000,1063.3829142857142,3585.0,0.0,2.0
2025-05-09 01:56:31,1339.0,-0.719178,16/07/2025 9:29:54,1065,3506,2025-07-16 07:36:27.250000,1068.3988714285713,3585.0,0.0,2.0
2025-05-09 01:56:37,1345.0,-0.720169,16/07/2025 9:29:59,1070,3490,2025-07-16 07:36:32.250000,1073.4148285714284,3585.0,0.0,2.0
2025-05-09 01:56:42,1350.0,-0.723142,16/07/2025 9:30:04,1075,3528,2025-07-16 07:36:37.500000,1078.4307857142855,3585.0,0.0,2.0
2025-05-09 01:56:47,1355.0,-0.726115,16/07/2025 9:30:09,1080,3418,2025-07-16 07:36:42.500000,1083.4467428571427,148.0,0.0,2.0
2025-05-09 01:56:52,1360.0,-0.722151,16/07/2025 9:30:14,1085,3252,2025-07-16 07:36:47.500000,1088.4626999999998,0.0,0.0,2.0
2025-05-09 01:56:57,1365.0,-0.725124,16/07/2025 9:30:19,1090,3021,2025-07-16 07:36:52.500000,1093.478657142857,0.0,0.0,2.0
2025-05-09 01:57:04,1372.0,-0.722151,16/07/2025 9:30:24,1095,2713,2025-07-16 07:36:57.500000,1098.494614285714,0.0,0.0,1.0
2025-05-09 01:57:09,1377.0,-0.728097,16/07/2025 9:30:29,1100,2543,2025-07-16 07:37:02.500000,1103.5105714285712,0.0,0.0,1.0
2025-05-09 01:57:14,1382.0,-0.724133,16/07/2025 9:30:34,1105,2238,2025-07-16 07:37:07.500000,1108.5265285714283,0.0,0.0,1.0
2025-05-09 01:57:20,1388.0,-0.726115,16/07/2025 9:30:39,1110,1975,2025-07-16 07:37:12.500000,1113.5424857142857,0.0,0.0,1.0
2025-05-09 01:57:25,1393.0,-0.727106,16/07/2025 9:30:44,1115,1784,2025-07-16 07:37:17.250000,1118.5584428571428,0.0,0.0,1.0
2025-05-09 01:57:30,1398.0,-0.732061,16/07/2025 9:30:49,1120,1453,2025-07-16 07:37:22.500000,1123.5744,0.0,0.0,1.0
2025-05-09 01:57:35,1403.0,-0.728097,16/07/2025 9:30:54,1125,1235,2025-07-16 07:37:27.500000,1128.590357142857,0.0,0.0,1.0
2025-05-09 01:57:41,1409.0,-0.724133,16/07/2025 9:30:59,1130,953,2025-07-16 07:37:32.500000,1133.6063142857142,0.0,0.0,1.0
2025-05-09 01:57:46,1414.0,-0.726115,16/07/2025 9:31:04,1135,646,2025-07-16 07:37:37.500000,1138.6222714285714,0.0,0.0,1.0
2025-05-09 01:57:51,1419.0,-0.728097,16/07/2025 9:31:09,1140,459,2025-07-16 07:37:42.500000,1143.6382285714285,0.0,0.0,1.0
2025-05-09 01:57:57,1425.0,-0.729088,16/07/2025 9:31:14,1145,125,2025-07-16 07:37:47.500000,1148.6541857142856,0.0,0.0,1.0
2025-05-09 01:58:02,1430.0,-0.732061,16/07/2025 9:31:19,1150,-104,2025-07-16 07:37:52.750000,1153.6701428571428,0.0,0.0,1.0
2025-05-09 01:58:08,1436.0,-0.723142,16/07/2025 9:31:24,1155,-393,2025-07-16 07:37:57.750000,1158.6861,0.0,0.0,1.0
2025-05-09 01:58:13,1441.0,-0.728097,16/07/2025 9:31:29,1160,-520,2025-07-16 07:38:02.750000,1163.702057142857,0.0,0.0,1.0
2025-05-09 01:58:18,1446.0,-0.724133,16/07/2025 9:31:34,1165,-517,2025-07-16 07:38:07.750000,1168.7180142857142,0.0,0.0,1.0
2025-05-09 01:58:23,1451.0,-0.727106,16/07/2025 9:31:39,1170,-524,2025-07-16 07:38:12.750000,1173.7339714285713,0.0,0.0,1.0
2025-05-09 01:58:28,1456.0,-0.736024,16/07/2025 9:31:44,1175,-525,2025-07-16 07:38:17.750000,1178.7499285714284,0.0,0.0,1.0
2025-05-09 01:58:34,1462.0,-0.316841,16/07/2025 9:31:49,1180,-522,2025-07-16 07:38:22.750000,1183.7658857142856,0.0,0.0,1.0
2025-05-09 01:58:39,1467.0,0.314412,16/07/2025 9:31:54,1185,-524,2025-07-16 07:38:27.750000,1188.7818428571427,0.0,0.0,1.0
2025-05-09 01:58:44,1472.0,0,16/07/2025 9:31:59,1190,-525,2025-07-16 07:38:32.750000,1193.7977999999998,0.0,0.0,1.0
2025-05-09 01:58:50,1478.0,0.779181,16/07/2025 9:32:04,1195,-527,2025-07-16 07:38:37.750000,1198.813757142857,0.0,0.0,1.0
2025-05-09 01:58:55,1483.0,-0.742961,16/07/2025 9:32:09,1200,-521,2025-07-16 07:38:42.750000,1203.829714285714,0.0,0.0,1.0
2025-05-09 01:59:00,1488.0,-0.744943,16/07/2025 9:32:14,1205,-524,2025-07-16 07:38:47.750000,1208.8456714285712,0.0,0.0,1.0
2025-05-09 01:59:05,1493.0,-0.749898,16/07/2025 9:32:19,1210,-522,2025-07-16 07:38:52.750000,1213.8616285714284,0.0,0.0,1.0
2025-05-09 01:59:10,1498.0,-0.744943,16/07/2025 9:32:24,1215,-522,2025-07-16 07:38:57.750000,1218.8775857142855,0.0,0.0,1.0
2025-05-09 01:59:16,1504.0,-0.745934,16/07/2025 9:32:29,1220,-525,2025-07-16 07:39:02.750000,1223.8935428571426,0.0,0.0,1.0
2025-05-09 01:59:21,1509.0,-0.747916,16/07/2025 9:32:34,1225,-525,2025-07-16 07:39:08,1228.9095,0.0,0.0,1.0
2025-05-09 01:59:36,1524.0,-0.752871,16/07/2025 9:32:39,1230,-526,2025-07-16 07:39:13,1233.925457142857,0.0,0.0,1.0
2025-05-09 01:59:41,1529.0,-0.75188,16/07/2025 9:32:44,1235,-518,2025-07-16 07:39:18,1238.9414142857142,0.0,0.0,1.0
2025-05-09 01:59:46,1534.0,-0.740979,16/07/2025 9:32:49,1240,-522,2025-07-16 07:39:23,1243.9573714285714,0.0,0.0,1.0
2025-05-09 01:59:51,1539.0,-0.75188,16/07/2025 9:32:54,1245,-524,2025-07-16 07:39:27.750000,1248.9733285714285,0.0,0.0,1.0
2025-05-09 01:59:56,1544.0,-0.747916,16/07/2025 9:32:59,1250,-526,2025-07-16 07:39:32.750000,1253.9892857142856,0.0,0.0,1.0
2025-05-09 02:00:02,1550.0,-0.752871,16/07/2025 9:33:04,1255,-523,2025-07-16 07:39:37.750000,1259.0052428571428,0.0,0.0,1.0
2025-05-09 02:00:08,1556.0,0,16/07/2025 9:33:09,1260,-520,2025-07-16 07:39:43,1264.0212,0.0,0.0,1.0
2025-05-09 02:00:13,1561.0,-0.752871,16/07/2025 9:33:14,1265,-238,2025-07-16 07:39:48,1269.037157142857,0.0,0.0,1.0
2025-05-09 02:00:18,1566.0,-0.750889,16/07/2025 9:33:19,1270,650,2025-07-16 07:39:53,1274.0531142857142,0.0,0.0,1.0
2025-05-09 02:00:23,1571.0,-0.747916,16/07/2025 9:33:24,1275,1542,2025-07-16 07:39:58,1279.0690714285713,0.0,0.0,1.0
2025-05-09 02:00:29,1577.0,-0.752871,16/07/2025 9:33:29,1280,2392,2025-07-16 07:40:03,1284.0850285714284,0.0,0.0,2.0
2025-05-09 02:01:31,1639.0,-0.747916,16/07/2025 9:33:34,1285,3220,2025-07-16 07:40:08,1289.1009857142856,0.0,0.0,2.0
2025-05-09 02:01:36,1644.0,-0.74197,16/07/2025 9:33:39,1290,3633,2025-07-16 07:40:13,1294.1169428571427,0.0,0.0,2.0
2025-05-09 02:01:42,1650.0,-0.753862,16/07/2025 9:33:44,1295,3634,2025-07-16 07:40:18.250000,1299.1328999999998,0.0,0.0,2.0
2025-05-09 02:05:05,1853.0,0,16/07/2025 9:33:49,1300,3633,2025-07-16 07:40:23.250000,1304.148857142857,0.0,0.0,2.0
2025-05-09 02:05:13,1861.0,0,16/07/2025 9:33:54,1305,3638,2025-07-16 07:40:28.250000,1309.164814285714,0.0,0.0,2.0
2025-05-09 02:05:22,1870.0,0,16/07/2025 9:33:59,1310,3636,2025-07-16 07:40:33.250000,1314.1807714285712,0.0,0.0,2.0
2025-05-09 02:05:30,1878.0,0,16/07/2025 9:34:04,1315,3558,2025-07-16 07:40:38.250000,1319.1967285714284,0.0,0.0,2.0
2025-05-09 02:05:39,1887.0,0,16/07/2025 9:34:09,1320,2882,2025-07-16 07:40:43.250000,1324.2126857142855,0.0,0.0,2.0
2025-05-09 02:05:47,1895.0,0,16/07/2025 9:34:14,1325,2180,2025-07-16 07:40:48,1329.2286428571426,0.0,0.0,2.0
2025-05-09 02:05:56,1904.0,0,16/07/2025 9:34:19,1330,1447,2025-07-16 07:40:53,1334.2445999999998,0.0,0.0,2.0
2025-05-09 02:06:04,1912.0,0,16/07/2025 9:34:24,1335,721,2025-07-16 07:40:58.250000,1339.260557142857,0.0,0.0,2.0
2025-05-09 02:06:13,1921.0,0,16/07/2025 9:34:29,1340,1,2025-07-16 07:41:03.250000,1344.2765142857143,0.0,0.0,2.0
2025-05-09 02:06:21,1929.0,0,16/07/2025 9:34:34,1345,-528,2025-07-16 07:41:08.250000,1349.2924714285714,0.0,0.0,2.0
2025-05-09 02:06:30,1938.0,0,16/07/2025 9:34:39,1350,-522,2025-07-16 07:41:13.250000,1354.3084285714285,0.0,0.0,2.0
2025-05-09 02:06:38,1946.0,0,16/07/2025 9:34:44,1355,-522,2025-07-16 07:41:18.250000,1359.3243857142857,0.0,0.0,2.0
2025-05-09 02:06:47,1955.0,0,16/07/2025 9:34:49,1360,311,2025-07-16 07:41:23.250000,1364.3403428571428,0.0,0.0,2.0
2025-05-09 02:06:55,1963.0,0,16/07/2025 9:34:54,1365,750,2025-07-16 07:41:28.250000,1369.3563,0.0,0.0,2.0
2025-05-09 02:07:04,1972.0,0,16/07/2025 9:34:59,1370,749,2025-07-16 07:41:33.500000,1374.372257142857,0.0,0.0,2.0
2025-05-09 02:07:12,1980.0,0,16/07/2025 9:35:04,1375,1339,2025-07-16 07:41:38.500000,1379.3882142857142,0.0,0.0,2.0
2025-05-09 02:07:21,1989.0,0,16/07/2025 9:35:09,1380,1338,2025-07-16 07:41:43.500000,1384.4041714285713,0.0,0.0,2.0
2025-05-09 02:07:29,1997.0,0,16/07/2025 9:35:14,1385,1337,2025-07-16 07:41:48.500000,1389.4201285714284,0.0,0.0,2.0
2025-05-09 02:07:38,2006.0,0,16/07/2025 9:35:19,1390,1931,2025-07-16 07:41:53.500000,1394.4360857142856,0.0,0.0,2.0
2025-05-09 02:07:46,2014.0,0,16/07/2025 9:35:24,1395,2030,2025-07-16 07:41:58.250000,1399.4520428571427,0.0,0.0,2.0
2025-05-09 02:07:55,2023.0,0,16/07/2025 9:35:29,1400,2029,2025-07-16 07:42:03.250000,1404.4679999999998,0.0,0.0,2.0
2025-05-09 02:08:03,2031.0,0,16/07/2025 9:35:34,1405,2306,2025-07-16 07:42:08.250000,1409.483957142857,0.0,0.0,2.0
2025-05-09 02:08:12,2040.0,0,16/07/2025 9:35:39,1410,2787,2025-07-16 07:42:13.500000,1414.499914285714,0.0,0.0,2.0
2025-05-09 02:08:20,2048.0,0,16/07/2025 9:35:44,1415,2932,2025-07-16 07:42:18.500000,1419.5158714285712,0.0,0.0,2.0
2025-05-09 02:08:26,2054.0,0,16/07/2025 9:35:49,1420,3246,2025-07-16 07:42:23.500000,1424.5318285714284,0.0,0.0,4.0
2025-05-09 02:08:31,2059.0,-0.739988,16/07/2025 9:35:54,1425,3583,2025-07-16 07:42:28.500000,1429.5477857142855,0.0,0.0,4.0
2025-05-09 02:08:37,2065.0,-0.736024,16/07/2025 9:35:59,1430,3586,2025-07-16 07:42:33.500000,1434.5637428571426,0.0,0.0,4.0
2025-05-09 02:08:42,2070.0,-0.742961,16/07/2025 9:36:04,1435,3595,2025-07-16 07:42:38.500000,1439.5796999999998,0.0,0.0,4.0
2025-05-09 02:08:47,2075.0,-0.744943,16/07/2025 9:36:09,1440,3010,2025-07-16 07:42:43.500000,1444.595657142857,0.0,0.0,4.0
2025-05-09 02:08:53,2081.0,-0.736024,16/07/2025 9:36:14,1445,2315,2025-07-16 07:42:48.750000,1449.611614285714,0.0,0.0,4.0
2025-05-09 02:08:58,2086.0,-0.745934,16/07/2025 9:36:19,1450,1584,2025-07-16 07:42:53.750000,1454.6275714285712,0.0,0.0,4.0
2025-05-09 02:09:03,2091.0,-0.746925,16/07/2025 9:36:24,1455,855,2025-07-16 07:42:58.750000,1459.6435285714285,0.0,0.0,4.0
2025-05-09 02:09:08,2096.0,-0.744943,16/07/2025 9:36:29,1460,149,2025-07-16 07:43:03.500000,1464.6594857142857,0.0,0.0,4.0
2025-05-09 02:09:13,2101.0,-0.744943,16/07/2025 9:36:34,1465,-538,2025-07-16 07:43:08.500000,1469.6754428571428,0.0,0.0,4.0
2025-05-09 02:09:19,2107.0,-0.742961,16/07/2025 9:36:39,1470,-531,2025-07-16 07:43:13.500000,1474.6914,0.0,0.0,4.0
2025-05-09 02:09:24,2112.0,-0.743952,16/07/2025 9:36:44,1475,-529,2025-07-16 07:43:18.500000,1479.707357142857,0.0,0.0,4.0
2025-05-09 02:09:29,2117.0,-0.738997,16/07/2025 9:36:49,1480,-351,2025-07-16 07:43:23.750000,1484.7233142857142,0.0,0.0,4.0
2025-05-09 02:09:34,2122.0,-0.737015,16/07/2025 9:36:54,1485,-155,2025-07-16 07:43:28.750000,1489.7392714285713,0.0,1.0,5.0
2025-05-09 02:09:39,2127.0,-0.737015,16/07/2025 9:36:59,1490,137,2025-07-16 07:43:33.750000,1494.7552285714285,0.0,1.0,5.0
2025-05-09 02:09:45,2133.0,-0.74197,16/07/2025 9:37:04,1495,341,2025-07-16 07:43:38.750000,1499.7711857142856,0.0,1.0,5.0
2025-05-09 02:09:50,2138.0,-0.743952,16/07/2025 9:37:09,1500,584,2025-07-16 07:43:43.750000,1504.7871428571427,0.0,1.0,5.0
2025-05-09 02:09:55,2143.0,-0.734042,16/07/2025 9:37:14,1505,899,2025-07-16 07:43:48.750000,1509.8030999999999,0.0,1.0,5.0
2025-05-09 02:10:00,2148.0,-0.738006,16/07/2025 9:37:19,1510,1212,2025-07-16 07:43:53.750000,1514.819057142857,0.0,1.0,5.0
2025-05-09 02:10:05,2153.0,-0.743952,16/07/2025 9:37:24,1515,1360,2025-07-16 07:43:58.750000,1519.8350142857141,0.0,1.0,5.0
2025-05-09 02:10:11,2159.0,-0.738997,16/07/2025 9:37:29,1520,1656,2025-07-16 07:44:04,1524.8509714285713,0.0,1.0,5.0
2025-05-09 02:10:16,2164.0,-0.738997,16/07/2025 9:37:34,1525,1849,2025-07-16 07:44:08.750000,1529.8669285714284,0.0,1.0,5.0
2025-05-09 02:10:21,2169.0,-0.735033,16/07/2025 9:37:39,1530,2148,2025-07-16 07:44:13.750000,1534.8828857142855,0.0,1.0,5.0
2025-05-09 02:10:26,2174.0,-0.738997,16/07/2025 9:37:44,1535,2304,2025-07-16 07:44:18.750000,1539.8988428571427,0.0,1.0,5.0
2025-05-09 02:10:31,2179.0,-0.738997,16/07/2025 9:37:49,1540,2599,2025-07-16 07:44:23.750000,1544.9147999999998,0.0,1.0,5.0
2025-05-09 02:10:37,2185.0,-0.736024,16/07/2025 9:37:54,1545,2898,2025-07-16 07:44:28.750000,1549.930757142857,0.0,1.0,5.0
2025-05-09 02:10:42,2190.0,-0.738006,16/07/2025 9:37:59,1550,3116,2025-07-16 07:44:33.750000,1554.946714285714,0.0,1.0,5.0
2025-05-09 02:10:47,2195.0,-0.738006,16/07/2025 9:38:04,1555,3332,2025-07-16 07:44:39,1559.9626714285712,0.0,1.0,5.0
2025-05-09 02:10:53,2201.0,-0.738997,16/07/2025 9:38:09,1560,3600,2025-07-16 07:44:44,1564.9786285714283,0.0,1.0,5.0
2025-05-09 02:10:58,2206.0,-0.738006,16/07/2025 9:38:14,1565,3639,2025-07-16 07:44:49,1569.9945857142854,0.0,1.0,5.0
2025-05-09 02:11:03,2211.0,-0.743952,16/07/2025 9:38:19,1570,3648,2025-07-16 07:44:54,1575.0105428571426,0.0,1.0,5.0
2025-05-09 02:11:08,2216.0,-0.727106,16/07/2025 9:38:24,1575,3537,2025-07-16 07:44:59,1580.0265,0.0,1.0,5.0
2025-05-09 02:11:13,2221.0,-0.736024,16/07/2025 9:38:29,1580,3292,2025-07-16 07:45:04,1585.042457142857,0.0,1.0,5.0
2025-05-09 02:11:19,2227.0,-0.735033,16/07/2025 9:38:34,1585,3051,2025-07-16 07:45:09,1590.0584142857142,0.0,1.0,5.0
2025-05-09 02:11:24,2232.0,-0.727106,16/07/2025 9:38:39,1590,2867,2025-07-16 07:45:14.250000,1595.0743714285713,0.0,1.0,5.0
2025-05-09 02:11:29,2237.0,-0.738997,16/07/2025 9:38:44,1595,2575,2025-07-16 07:45:19.250000,1600.0903285714285,0.0,1.0,5.0
2025-05-09 02:11:34,2242.0,-0.732061,16/07/2025 9:38:49,1600,2346,2025-07-16 07:45:24.250000,1605.1062857142856,0.0,1.0,5.0
2025-05-09 02:11:39,2247.0,-0.724133,16/07/2025 9:38:54,1605,2130,2025-07-16 07:45:29,1610.1222428571427,0.0,1.0,5.0
2025-05-09 02:11:45,2253.0,-0.730079,16/07/2025 9:38:59,1610,1826,2025-07-16 07:45:34,1615.1381999999999,0.0,1.0,5.0
2025-05-09 02:11:50,2258.0,-0.733051,16/07/2025 9:39:04,1615,1623,2025-07-16 07:45:39,1620.154157142857,0.0,1.0,5.0
2025-05-09 02:11:55,2263.0,-0.727106,16/07/2025 9:39:09,1620,1351,2025-07-16 07:45:44,1625.1701142857141,0.0,1.0,5.0
2025-05-09 02:12:00,2268.0,-0.729088,16/07/2025 9:39:14,1625,1025,2025-07-16 07:45:49,1630.1860714285713,0.0,1.0,5.0
2025-05-09 02:12:05,2273.0,-0.73107,16/07/2025 9:39:19,1630,864,2025-07-16 07:45:54.250000,1635.2020285714284,0.0,1.0,5.0
2025-05-09 02:12:11,2279.0,-0.727106,16/07/2025 9:39:24,1635,542,2025-07-16 07:45:59.250000,1640.2179857142855,0.0,1.0,5.0
2025-05-09 02:12:16,2284.0,-0.727106,16/07/2025 9:39:29,1640,286,2025-07-16 07:46:04.250000,1645.2339428571427,0.0,1.0,5.0
2025-05-09 02:12:21,2289.0,-0.73107,16/07/2025 9:39:34,1645,78,2025-07-16 07:46:09.250000,1650.2498999999998,0.0,1.0,5.0
2025-05-09 02:12:27,2295.0,-0.727106,16/07/2025 9:39:39,1650,-229,2025-07-16 07:46:14.250000,1655.265857142857,0.0,1.0,5.0
2025-05-09 02:12:32,2300.0,0,16/07/2025 9:39:44,1655,-436,2025-07-16 07:46:19.250000,1660.281814285714,0.0,1.0,5.0
2025-05-09 02:12:38,2306.0,-0.729088,16/07/2025 9:39:49,1660,-526,2025-07-16 07:46:24.250000,1665.2977714285712,0.0,1.0,5.0
2025-05-09 02:12:43,2311.0,-0.733051,16/07/2025 9:39:54,1665,-523,2025-07-16 07:46:29.500000,1670.3137285714283,0.0,1.0,5.0
2025-05-09 02:12:48,2316.0,-0.728097,16/07/2025 9:39:59,1670,-530,2025-07-16 07:46:34.250000,1675.3296857142855,0.0,0.0,1.0
2025-05-09 02:12:54,2322.0,-0.729088,16/07/2025 9:40:04,1675,-528,2025-07-16 07:46:39.250000,1680.3456428571426,0.0,0.0,4.0
2025-05-09 02:12:59,2327.0,-0.730079,16/07/2025 9:40:09,1680,-529,2025-07-16 07:46:44.250000,1685.3615999999997,0.0,0.0,4.0
2025-05-09 02:13:04,2332.0,-0.726115,16/07/2025 9:40:14,1685,-529,2025-07-16 07:46:49.250000,1690.3775571428569,0.0,0.0,4.0
2025-05-09 02:13:09,2337.0,-0.723142,16/07/2025 9:40:19,1690,-528,2025-07-16 07:46:54.250000,1695.3935142857142,0.0,0.0,4.0
2025-05-09 02:13:14,2342.0,-0.722151,16/07/2025 9:40:24,1695,-529,2025-07-16 07:46:59.250000,1700.4094714285714,0.0,0.0,4.0
2025-05-09 02:13:20,2348.0,-0.723142,16/07/2025 9:40:29,1700,-537,2025-07-16 07:47:04.500000,1705.4254285714285,0.0,0.0,4.0
2025-05-09 02:13:25,2353.0,-0.727106,16/07/2025 9:40:34,1705,-534,2025-07-16 07:47:09.500000,1710.4413857142856,0.0,1.0,5.0
2025-05-09 02:13:30,2358.0,-0.724133,16/07/2025 9:40:39,1710,-527,2025-07-16 07:47:14.500000,1715.4573428571427,0.0,1.0,5.0
2025-05-09 02:13:35,2363.0,-0.72116,16/07/2025 9:40:44,1715,-532,2025-07-16 07:47:19.500000,1720.4732999999999,0.0,1.0,5.0
2025-05-09 02:13:40,2368.0,-0.720169,16/07/2025 9:40:49,1720,-530,2025-07-16 07:47:24.500000,1725.489257142857,0.0,1.0,5.0
2025-05-09 02:13:46,2374.0,-0.718187,16/07/2025 9:40:54,1725,-528,2025-07-16 07:47:29.500000,1730.5052142857141,0.0,1.0,5.0
2025-05-09 02:13:51,2379.0,-0.720169,16/07/2025 9:40:59,1730,-526,2025-07-16 07:47:34.500000,1735.5211714285713,0.0,1.0,5.0
2025-05-09 02:13:56,2384.0,-0.715214,16/07/2025 9:41:04,1735,-536,2025-07-16 07:47:39.750000,1740.5371285714284,0.0,1.0,5.0
2025-05-09 02:14:01,2389.0,-0.719178,16/07/2025 9:41:09,1740,-534,2025-07-16 07:47:44.500000,1745.5530857142855,0.0,1.0,5.0
2025-05-09 02:14:06,2394.0,-0.717196,16/07/2025 9:41:14,1745,-528,2025-07-16 07:47:49.500000,1750.5690428571427,0.0,1.0,5.0
2025-05-09 02:14:12,2400.0,-0.719178,16/07/2025 9:41:19,1750,-527,2025-07-16 07:47:54.500000,1755.5849999999998,0.0,1.0,5.0
2025-05-09 02:14:17,2405.0,-0.729088,16/07/2025 9:41:24,1755,-532,2025-07-16 07:47:59.500000,1760.600957142857,0.0,1.0,5.0
2025-05-09 02:14:22,2410.0,-0.718187,16/07/2025 9:41:29,1760,-528,2025-07-16 07:48:04.500000,1765.616914285714,0.0,1.0,5.0
2025-05-09 02:14:27,2415.0,-0.716205,16/07/2025 9:41:34,1765,-533,2025-07-16 07:48:09.500000,1770.6328714285712,0.0,1.0,5.0
2025-05-09 02:14:33,2421.0,-0.713232,16/07/2025 9:41:39,1770,-524,2025-07-16 07:48:14.500000,1775.6488285714283,0.0,1.0,5.0
2025-05-09 02:14:38,2426.0,-0.714223,16/07/2025 9:41:44,1775,-528,2025-07-16 07:48:19.750000,1780.6647857142855,0.0,1.0,5.0
2025-05-09 02:14:43,2431.0,-0.715214,16/07/2025 9:41:49,1780,-530,2025-07-16 07:48:24.750000,1785.6807428571426,0.0,1.0,5.0
2025-05-09 02:14:48,2436.0,-0.718187,16/07/2025 9:41:54,1785,-530,2025-07-16 07:48:29.750000,1790.6966999999997,0.0,1.0,5.0
2025-05-09 02:14:54,2442.0,-0.718187,16/07/2025 9:41:59,1790,-531,2025-07-16 07:48:34.750000,1795.7126571428569,0.0,1.0,5.0
2025-05-09 02:14:59,2447.0,-0.713232,16/07/2025 9:42:04,1795,-527,2025-07-16 07:48:39.750000,1800.728614285714,0.0,1.0,5.0
